id,cost,elapsed_min,velocity_scene1,velocity_scene2,velocity_scene4,velocity_scene_wheel,cost_scene1,cost_scene2,cost_scene4,cost_scene_wheel,velocity_scene1_f10,velocity_scene1_f20,velocity_scene1_f30,velocity_scene1_f50,velocity_scene2_f10,velocity_scene2_f20,velocity_scene2_f30,velocity_scene2_f50,velocity_scene4_f10,velocity_scene4_f20,velocity_scene4_f30,velocity_scene4_f50,velocity_scene_wheel_f10,velocity_scene_wheel_f20,velocity_scene_wheel_f30,cost_scene1_f10,cost_scene1_f20,cost_scene1_f30,cost_scene1_f50,cost_scene2_f10,cost_scene2_f20,cost_scene2_f30,cost_scene2_f50,cost_scene4_f10,cost_scene4_f20,cost_scene4_f30,cost_scene4_f50,cost_scene_wheel_f10,cost_scene_wheel_f20,cost_scene_wheel_f30,lateral_scene1_f10,lateral_scene1_f20,lateral_scene1_f30,lateral_scene1_f50,lateral_scene2_f10,lateral_scene2_f20,lateral_scene2_f30,lateral_scene2_f50,lateral_scene4_f10,lateral_scene4_f20,lateral_scene4_f30,lateral_scene4_f50,lateral_scene_wheel_f10,lateral_scene_wheel_f20,lateral_scene_wheel_f30,tumble_scene1_f10,tumble_scene1_f20,tumble_scene1_f30,tumble_scene1_f50,tumble_scene2_f10,tumble_scene2_f20,tumble_scene2_f30,tumble_scene2_f50,tumble_scene4_f10,tumble_scene4_f20,tumble_scene4_f30,tumble_scene4_f50,tumble_scene_wheel_f10,tumble_scene_wheel_f20,tumble_scene_wheel_f30,yaw_scene1_f10,yaw_scene1_f20,yaw_scene1_f30,yaw_scene1_f50,yaw_scene2_f10,yaw_scene2_f20,yaw_scene2_f30,yaw_scene2_f50,yaw_scene4_f10,yaw_scene4_f20,yaw_scene4_f30,yaw_scene4_f50,yaw_scene_wheel_f10,yaw_scene_wheel_f20,yaw_scene_wheel_f30,pitch_rms_scene1_f10,pitch_rms_scene1_f20,pitch_rms_scene1_f30,pitch_rms_scene1_f50,pitch_rms_scene2_f10,pitch_rms_scene2_f20,pitch_rms_scene2_f30,pitch_rms_scene2_f50,pitch_rms_scene4_f10,pitch_rms_scene4_f20,pitch_rms_scene4_f30,pitch_rms_scene4_f50,pitch_rms_scene_wheel_f10,pitch_rms_scene_wheel_f20,pitch_rms_scene_wheel_f30,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_delta_d,solimp_width,solimp_midpoint,solimp_power,magnetic_moment_fudge,magnetic_field_fudge,dof_damping,solimp_dmax
ef54dd38,1000000.0,0.7,0.04038001842726763,0.057885499019485476,0.04842236789721257,-0.01651487809388474,8.768552319805021,9.81825425408008,12.644773956926436,2000007.9899511787,0.04498780342268605,0.03722041146730669,0.04039256596767023,0.03891929285140755,0.05383683891759224,0.03993412038919452,0.06630099910184128,0.07147003766931383,0.04033134495806852,0.052344449112397676,0.04027920679207285,0.060734470726311246,0.0,0.0,-0.04954463428165422,0.49335145267272584,2.820850250934306,2.734085399598124,2.720265216599865,0.6257173288019365,2.1154100304250245,3.489324524174232,3.587802370678887,2.0509999382625375,2.7127963113077995,3.8413246615207894,4.039653045835309,1000000.0,1000000.0,7.989951178581995,0.01572269963694432,0.016172887149890274,0.011091708168606733,0.01365462698387648,0.02083738423721773,0.017332057176134317,0.026068187918518466,0.018166994936866805,0.011844007612996395,0.024817962642033762,0.020146967887550916,0.048490271098432874,0.0,0.0,0.0713218327168055,0.019752460707063164,0.0,0.0022247658113076843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59854215315853,113.95638363623351,127.08938110901853,141.9025567809669,31.18519778492715,52.76765589457679,152.46247034075458,129.94316091025595,8.570020531191464,9.33187547648836,110.26628815647268,135.8828271480325,0.0,0.0,118.86163899868053,7.7104686591630065,10.936355753772565,12.840839716372969,12.355758940664982,6.9503951573864216,7.970582432452726,8.558063808732427,8.8531675142703,3.6688480082901016,4.11661170450931,3.499923174820121,5.117657806031548,0.0,0.0,3.034997327256645,0.09278686229664905,0.00015357115421944318,1.7023075135614238e-06,0.003676677687836505,1.905914501490563,0.2447298118104843,0.11234226126496066,2.341182223960112e-05,0.6454034454373917,5.676044257668095,0.7191106855764398,1.381972758812759,3.8451289409417604e-10,0.32956733839158037
c1d1d2d6,109.41676749192578,0.7,-0.006703493725003493,0.00975754839227699,-0.032551751641858424,-0.08817862620305174,36.49350230274947,20.19633875544988,27.071622835825682,25.375282343128198,0.061384186733874184,-0.03018971358777224,-0.050910085275879466,-0.007098362770236449,0.002634349334689336,0.016017248146852476,0.003619988394258885,0.01675860769330726,-0.01722625839280927,-0.04015862265040536,-0.041037056444989464,-0.0317850690792296,0.008057200381064965,-0.14766610203618374,-0.12492697695403647,12.719026008327441,7.811986850703316,10.219683580673815,5.7428058630449,5.746996639363547,4.366403367879218,5.697080712759224,4.385858035447891,6.6880487096394035,7.583634862347364,6.775893370822534,6.024045893016381,5.821737905061002,11.33159361439983,8.221950823667365,0.25947434765823335,0.06493840302210122,0.012997206236014797,0.010632196136229434,0.01902139183895741,0.03973597059589547,0.028961744678993605,0.020424844632480364,0.028083199278160432,0.067160866281083,0.013691422478760025,0.05044279308606658,0.02202203681634157,0.029555243274478213,0.20069370402751405,0.06140276336110378,0.11698786758402471,0.00041020963678984186,0.0025690547668230737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.93498261400686,61.446138813437905,116.66747107941111,104.96105646400888,135.9260617324881,54.21035119905073,168.496419964165,67.0721516114421,65.00818852042286,22.918423596672916,92.3472812303202,11.798057588268938,65.63253846182855,105.88773512514061,84.38691753521523,20.153129947832245,19.725798573647044,12.358457981687017,12.33661841351239,8.185229328088823,8.028876951080514,7.367127457625871,8.684899668546958,3.735294631703751,4.349966728825948,3.496165128679261,3.8756565557834888,8.619090555217873,8.329345370319494,6.74771409567829,0.16231421138382385,0.00013170364662693423,1.2232125758376463e-05,0.006161457902686547,2.2348669996693826,0.24846019994327562,0.32150670993117686,2.549689012460065e-05,0.6545932311024257,5.3451591088854205,1.0303936648173382,1.1504994623919498,1.6901901759163814e-10,0.49005313777085446
b000c568,1000000.0,0.7,0.0,0.0,0.0,-0.026847811351257512,4000000.0,4000000.0,4000000.0,1000016.6452790225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07267198681931315,-0.007871447234459386,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,10.6194756299389,6.025803392542524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040695495544801855,0.16398504055223717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08382810989742913,0.08689152757822911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.615789259575,130.55807452119782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21953706443083,30.249863440622818,0.7766482527350352,3.9256601238175354e-05,1.0535132439532302e-05,0.0030311492145779105,1.177294630797411,0.04693961079851769,0.01284044286958235,5.370813327713481e-05,0.5837566107890451,5.796362684854432,0.9711581597516042,1.067270373397642,4.448670918188772e-10,0.05917604423303428
e0e78b74,22.406429571218833,0.7,0.07377966493964533,0.1505278621504239,0.19762502733140314,0.0361379460193165,4.330797289560101,3.3306189334447995,0.33911788969989626,14.181940881058273,0.02814316011282993,0.06626300630139158,0.10470833678331841,0.09600415656104137,0.04769787278445661,0.13407823558104043,0.1783748845102059,0.24196045572599267,0.09441873513327682,0.1734288581405732,0.25110285047905934,0.27154966557270316,0.005107191886000414,0.04410279611741845,0.05920385005453062,1.0139839531406942,1.1349990688479363,1.4505416838283862,0.7312725837430836,2.2557834664569016,0.17212231836057137,0.0015095836439914581,0.901203564983335,0.12441822484831024,0.017588872421171554,0.0368953619417155,0.16021543048869896,5.6246437305933945,3.6627685715667058,4.894528578898173,0.00346813422461436,0.008160127909738139,0.023715791385805617,0.01829988979734712,0.012452162876401333,0.004490570375785109,0.010074723461540862,0.008261835483203899,0.002376260999140959,0.0020268175773227263,0.006406867942564246,0.04447045937940407,0.021242116237687445,0.05019104186391846,0.1946895835265872,0.0,0.003159202058085434,0.018370064443952557,0.10879056764737553,0.0,0.0,0.0,0.056554574760442566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.390695288493012,29.16717038314773,167.42828914146668,20.703127554648646,158.18314377025484,6.79266251008188,5.929485903146118,141.0732180205324,0.5618325352420654,2.732017545197701,23.48038438810618,8.579375568741177,135.29040036346547,25.572506732628145,103.3463620089205,6.663358761985766,21.389396249390217,20.525474042446938,20.350506916419487,8.326706993407393,11.332028734205482,10.502472973642162,14.004242194579637,2.7443378458681513,3.196108886975294,3.8023149698272727,4.278168470595481,2.1388984237541453,2.5680748890421934,3.13963166784358,0.14259029286145683,0.00011583029363273784,9.601406083211025e-06,0.0029883677785870664,2.853810048253206,0.04981982040018666,0.8182785422917531,1.2611791308100381e-05,0.6707697208834305,5.768717441584121,0.8654501645816784,1.2698893892035998,7.792976849173784e-10,0.8272500448234089
71628ff0,16.404975343979856,0.7,0.060925822192066846,0.1010444667061214,0.126247957546386,0.12154340664914354,5.104228514911605,2.322344868531637,3.9398579756414267,4.954361827841535,0.05202061685609419,0.0462907720036036,0.07074343306522698,0.07464846684334261,0.07550595623996365,0.09425390357553474,0.11353086378996534,0.12088714321902183,0.09258211746947431,0.13792586206711763,0.14573551034086157,0.12874834030809054,0.06749941554020997,0.1526659883236438,0.14446481608357686,0.04111052047429541,2.0085343934388162,0.8161588925784751,2.238424708420018,0.042820492875658735,0.13883164057114597,0.6766968164438203,1.4639959186410123,0.1516259238869796,0.3148398410892191,1.102192145129628,2.3712000655356,1.3974281416480299,1.2540332802375997,2.3029004059559055,0.0033648230137501046,0.003810536431058035,0.010670387286791833,0.004839102600402032,0.0027821815700015827,0.011745794668832731,0.003509990653379712,0.015389932261305935,0.003228307792122208,0.007890879580860597,0.004772866449720655,0.049860268924794206,0.007127590178080537,0.006389542146879341,0.008218775738843501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851082882998729,13.899405813325899,13.277823222003162,150.23031920054865,2.504733647279938,0.8976798840843537,3.4885963534918223,32.27243450412674,1.1075199097115933,5.155183477978924,11.73239158674656,125.31791527237758,4.261533652124226,10.264760687334737,18.728247649504222,5.249763361680601,12.038406955033636,11.489196743081498,14.112096661465682,4.270945815229565,5.6932303991260715,8.212927755428328,9.93922551542446,2.762771445359626,4.539027123427316,5.993234328880201,7.700069663016744,3.1040232666515535,3.072199495954616,3.361402700251084,0.34272563651118526,0.000168086956702946,7.261004341629228e-06,0.002030335484191307,1.9246420486921099,0.2263695376105446,0.10587020276508757,0.000109310513803254,0.7039525771637494,5.1867920299690455,0.8201110750237909,0.9812160877459415,5.298798403483495e-10,0.3082633645086882
05bce1dc,54.957949274920004,0.7,0.012696873435838123,0.06010050754924553,0.1618468551527898,-0.0375015878105969,20.37699767996578,10.174341712607045,2.7645158768262177,21.34910256915448,-0.001003751690577542,-0.02834319062801261,0.016341416348912494,0.06379301971303016,0.03587253780565006,0.07899500989991032,0.06586804017264683,0.059666442318774916,0.09658424513829528,0.17727407723655303,0.18726167821091097,0.18626742002539992,-0.03601129125280888,-0.023087368712784658,-0.05340610346619717,5.267417401107689,7.90216598149231,4.753601176053646,2.4538131213121326,1.6181285788770428,2.0327938544784,2.9822920800896062,3.5411271991619957,0.09578664475962907,0.007076472608074356,0.9815072776297713,1.680145481828743,8.187614653976294,6.761580563566915,6.39990735161127,0.0061817750633927455,0.008218472577497077,0.015078406691815732,0.025120647774652505,0.0075717315275940595,0.012292026597966363,0.006587585128204875,0.027385051165162624,0.0028360771145216294,0.006369586781842444,0.012980911924440229,0.03809571085127723,0.07510666169845892,0.04660921208710196,0.15130188558757138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.19101082501538,66.37748350527444,158.07335318949853,95.56915514140442,58.60416313458584,168.40415228421887,142.2921028715397,126.54633684213184,3.8008390564631784,1.227031127510492,122.0168306939138,162.13587630802186,109.46294356252054,148.00555480177124,142.9798719249608,8.14401789302689,9.035198672861931,7.787397401051215,8.474898609666157,4.590575554576793,5.216312425000978,4.832192352871143,4.557973767117383,1.4577280729693496,1.844450989731043,2.4158461883703484,2.795495991822801,0.6421173312106793,0.6807515091171475,0.7603008674023245,0.5054071043458056,0.00012275833215494162,5.851682638186299e-06,0.002412371958117182,1.8335523197424095,0.5476833384402104,0.6162475810327528,6.832970154547338e-05,0.5039838288246635,5.548588067148081,0.6203196529290653,1.4691248094826486,1.65214903673583e-10,0.8263607622291378
29260251,2.2451217417467735,0.7,0.09455402124603897,0.1605571063116552,0.22791476957975149,0.30640876723334426,0.9487612090403292,0.5344423236296687,0.6922694747378613,0.012930237846227412,0.060994494969629935,0.0892993079823901,0.1167881904740378,0.11113409155809806,0.10376000132058665,0.13239650865275338,0.16800772802720648,0.2380641872460743,0.07705744246952188,0.20490662411422905,0.2559442660487692,0.37375074568648575,0.14921028678885442,0.31022663905992454,0.45978937585125396,0.18298507145392248,0.4308307120870298,0.0014241672739295497,0.33352125822544737,0.3053338921525001,0.145668404024124,0.020831801602276295,0.06260822585076835,0.49265793113785483,0.06395683322293418,0.023354265425771934,0.11230044495130036,0.0088087221492893,0.0011179586545352874,0.003003557042402825,0.0011689008385254345,0.005251155810639398,0.005042103053175285,0.04534168418407194,0.0008702139071557966,0.0029437894070356413,0.0011612828799148136,0.020393389677509928,0.014070941992959246,0.004276173158820156,0.014412906329894209,0.0491670089805128,0.0009271250885841195,0.007719948346511134,0.003514891380867936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.103967104062849,5.2942918336634115,9.652733805424306,50.926518885467026,0.642550450761781,0.797298055537199,0.5686786364178648,5.826580967566211,4.7989117580845235,3.4193660117685623,3.314402611121249,11.650300964088089,1.3938303090290052,2.0376245908566974,1.6258664365093907,1.655511882331746,7.437631448397178,6.0922772786612525,6.242194424988992,2.691765492756825,2.926385306358215,2.496793196096106,4.938010750857651,0.8518980476512672,1.8790906345548588,2.2357931947549927,2.6795587460428414,0.013818200639053526,0.023377149519629853,0.11817417321402975,0.6801324002569846,0.0001390173809908708,7.287916527214268e-06,0.0023216020988753028,2.2784148968948865,0.0057917293410480256,0.8393109865954209,1.7622016945774982e-05,0.48150714072261896,5.925755768925704,0.5480370686821711,1.0180836438500442,3.778803123049095e-10,0.8401577227704807
895fe601,16.18784780941641,0.7,0.052744993894090014,0.1617482970533522,0.17822258165491367,0.11078837811501474,7.962470585346166,0.18177642101148592,1.0500523886793485,6.806193799577375,0.0015391205150894433,0.06658076019801676,0.06868547412043087,0.074174620742823,0.08653077059840796,0.1276086237696296,0.19575278884166672,0.2371010050037045,0.08313527295742112,0.18432635426870964,0.21496086036484005,0.23046783902868384,0.0687565037601693,0.13107265817905137,0.13253597240582354,4.70394585811435,1.1199519317927458,0.8877033415796691,1.2508694538594018,0.00805607226185798,0.08237026043609605,0.041252267873812476,0.05009782043971942,0.3340041114888188,0.0007184047390162596,0.23931764824130475,0.4760122242102088,1.3529434290057436,1.6326058566020576,3.820644513969574,0.0020891409756544966,0.011247814346078813,0.0034862588310046734,0.020606388434909192,0.0029239197184808864,0.0034108393343057655,0.008068894094555586,0.010900761394746663,0.0042417228373835495,0.00530559142703909,0.02387722575644281,0.05984226668440563,0.00940277255348786,0.006967169240271946,0.01580570140188517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12066781875924,3.491657000225534,8.795558658267291,15.248047647264968,2.6564724239159436,3.0502490489436385,0.9852280097903526,1.5714909920871698,2.9764422492270475,5.470255405711599,7.860860608468557,60.262337863857795,9.891929959076071,6.395599439290914,163.95495944807777,5.352183839704687,7.7892210476734665,7.457178739449985,6.422204866554099,3.644444340378526,4.5684775232686405,3.939432719850754,4.717392289516878,1.4254766620411223,1.9709538129264588,2.3170939746701413,2.4031006445928114,0.35101436219491455,0.3789686935370894,0.36263034510882336,0.45744930359436575,5.472465894664528e-05,9.532317670837363e-06,0.005033281434775228,1.5736662294760686,0.3201490356154289,0.5971586911903087,1.6473213872727267e-05,0.9797289829760969,5.325482802414186,0.7586275470661844,0.715233903889785,2.696139901199042e-10,0.7260682318426697
86de8379,31.727095782217457,1.5,0.040808652959273425,0.14042317870426455,0.18257662201163857,-0.00621892564293582,12.369687971253235,2.146480890479176,1.4120182312987788,15.44878006741409,-0.01132149329018362,0.04287978652462101,0.05444668121352627,0.07722963738913004,0.08473484845559776,0.11868770457040186,0.16684087929546515,0.1914292824955934,0.0642244309456378,0.19401437435782526,0.23279210110343249,0.2392755816396588,0.01167884555756774,-0.04015864241546905,0.009823019929093844,7.455801083605432,2.1830752067604355,1.4650798487955592,1.2657318320918092,0.011471785555115658,0.012315610635501061,0.025315469421817723,2.0973780248667415,0.912074441761195,0.014501532665796438,0.11731895747943887,0.36812329939234845,4.226179361690478,6.416729510947579,4.805871194776033,0.004363619005581371,0.008388394804987891,0.0010387869474130643,0.0023517972497249314,0.0005589590830480196,0.004718995046097125,0.007001688337310926,0.03634092516315782,0.003379768376333729,0.0010297816467771724,0.004555121596344537,0.017093331376500664,0.022937611544202745,0.022775638276689908,0.021348554385936934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8722968912021022,20.496417381061658,18.33399847926468,14.390484196359667,1.1609401209612045,4.820982223091501,8.826636511154664,172.55364140902685,1.4925296603345592,5.9480470501354565,5.148916324981305,65.98013893055752,48.82805410274509,21.030163391126834,47.61389270258269,5.428798169218063,6.703629344458373,7.771557432003112,6.834753171000673,3.2238765747470177,5.074235955521363,2.991048730822758,4.744982598940132,0.9898390856566488,1.8344331002183678,2.381739334004911,2.427547901471464,0.3143729358229147,0.41138242914033596,0.3724412210710244,0.39952916467459215,5.4366872432932606e-05,7.001972632003068e-06,0.004346913610356913,1.7429829479737968,0.433416201107107,0.5362809549130683,2.7858105990756844e-05,0.42058256426883567,5.6820334760434195,0.5922182923656629,0.8731591231486567,1.263209595839987e-10,0.7372106737201702
ed3b91f1,59.5445015799287,1.5,-0.02110279729783402,0.1341438473945333,0.17305504976434952,-0.026039358575823526,34.367638608166,1.3427532412113192,3.1701330021193943,20.040270754777733,-0.025667894187165707,-0.06160995455027373,-0.012336132495876492,0.015202792041979848,0.06913118543232213,0.13158098752802758,0.17674833225599385,0.1591148843617897,0.10275291077219123,0.1976577231342363,0.19116802475360586,0.2006415403973647,-0.019965713570064627,-0.017916544819204162,-0.04023581733820179,11.279644049935282,12.27323203373688,6.776498311744608,4.038264212749228,0.35709589060626196,0.13407420173947707,0.04062199994446982,0.8109611489211104,0.09429878023959165,0.031139212452708717,1.5950908928515712,1.4496041165755227,7.401235696917039,6.5115259533610015,6.127509104499693,0.035566182370334265,0.026431985781238065,0.006770189151350744,0.01431692766534649,0.005780134491603917,0.012283971711095335,0.030632215216033612,0.02300902631011531,0.0020158941227061715,0.019856630049644462,0.014488342257436978,0.02305394607739344,0.05030135487797803,0.026455615571211434,0.09769005978709439,0.0608739579879576,0.08302655953819887,0.0,0.009831672495673419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83145973255228,151.16377451907604,107.94453566543967,24.42429987247538,18.654421854561615,3.771702898294291,8.902579958089015,32.256621631799135,11.10937236400098,2.7509862773760534,165.58382037313095,129.24314245828836,41.06319502742267,145.77337803366152,41.95371899298486,16.895804490295802,13.661325352203477,16.20863347895942,13.073324186010723,8.649684282851501,6.589075270713997,6.520925811267949,9.096065491928222,2.662742311874404,3.251801089330557,3.8145516356852993,4.2263262757255715,3.315613953771549,2.991647127855819,3.516549041365334,0.5733531429919448,0.00010451555469806424,5.956881414811183e-06,0.004774721932115039,1.2055933892910815,0.4461179033318728,0.39289538921161105,4.567312764454934e-05,0.5192330486950302,5.381831891362291,0.9811174779272502,1.4109020133222945,7.428561586255707e-10,0.6636963357407186
